# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	1221	(Number of contigs in the input cluster)
#	N_contigs_used	1221	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
606	523397	0	0	.
1169	7151759	1	23.0285	.
1170	7151760	1	28.8416	.
431	508373	0	0.127818	.
1171	7151761	1	6.86243	.
1168	7151758	1	10.9636	.
254	484275	1	4.46403	.
544	516946	1	75.185	.
984	4955348	1	7.76965	.
996	5498756	1	1.33192	.
997	5498760	1	4.43971	.
983	4955344	1	3.02071	.
678	966587	0	0.421285	.
677	966586	0	0.432852	.
311	495672	0	0	.
889	3786544	0	9.16836	.
460	510801	1	11.9418	.
142	439139	0	3.41034	.
477	511974	0	15.3305	.
320	496894	0	42.0794	.
609	537763	1	58.6692	.
610	537769	1	41.9479	.
994	5252839	0	1.55449	.
588	520937	0	58.1014	.
700	1074880	1	1.48682	.
703	1077787	1	13.7785	.
699	1074827	0	11.785	.
704	1077840	0	26.6463	.
481	512268	0	80.0011	.
152	441047	1	15.2454	.
1004	5908188	0	4.05285	.
985	4988220	0	4.97467	.
986	4988230	1	24.7157	.
1003	5908178	1	25.6554	.
463	510929	1	285.435	.
266	486625	0	273.052	.
520	514866	0	191.78	.
1079	6769565	0	0.018118	.
467	511270	0	0	.
19	751	1	4.34033	.
0	221	0	188.175	.
413	506533	1	0.0338512	.
604	522107	0	0	.
944	4557424	0	0.0267589	.
945	4557426	0	1.22407	.
942	4557388	0	7.50834	.
559	518185	1	79.8736	.
299	492471	1	33.7627	.
1166	7145295	1	3.92891	.
1089	6863285	0	5.4022	.
253	484236	0	2.23452	.
864	3332790	0	0.143371	.
360	501570	0	71.9526	.
321	497151	0	192.698	.
210	469944	0	90.9557	.
199	463965	1	6.17595	.
1078	6768408	1	0.508007	.
414	506569	1	1.84433	.
193	451113	0	27.853	.
416	507002	1	172.568	.
405	505748	1	72.6852	.
896	3829338	0	1.13653	.
895	3813406	0	8.15538	.
894	3813404	0	4.26052	.
897	3829339	1	1.22437	.
12	594	0	35.2308	.
63	277070	1	13.0487	.
496	513643	0	27.5229	.
201	465418	1	0.108195	.
100	335509	0	55.9959	.
398	505072	1	40.3966	.
537	516317	1	54.1148	.
434	508474	1	1.70119	.
586	520754	1	55.0741	.
581	520083	0	104.95	.
220	471359	0	6.28592	.
22	854	0	545.249	.
533	515881	1	121.028	.
315	496131	0	38.6086	.
798	2336265	0	4.47261	.
789	2126619	1	16.9183	.
788	2126618	1	12.5061	.
797	2336264	1	2.92743	.
470	511431	0	29.2873	.
349	500473	0	239.207	.
430	508348	1	61.6262	.
736	1466062	1	1.91291	.
741	1477211	1	21.0541	.
738	1466065	1	17.1431	.
649	767621	0	38.1631	.
111	372418	0	211.006	.
546	517126	0	20.2085	.
729	1422535	1	2.94574	.
728	1422496	1	5.31409	.
652	767753	1	3.57975	.
650	767623	0	7.54015	.
651	767752	0	3.43513	.
669	918929	1	2.35992	.
670	918934	1	9.38903	.
367	502709	0	187.678	.
124	431351	0	62.0804	.
187	446696	0	166.711	.
188	446714	1	172.486	.
298	492462	0	0	.
802	2372891	0	4.1451	.
820	2450679	1	13.4718	.
801	2372835	1	7.88073	.
819	2450623	0	15.7812	.
166	442251	0	226.612	.
599	521826	1	230.637	.
429	508172	1	9.29965	.
354	500966	1	36.5633	.
644	711395	1	91.9883	.
643	711394	0	23.1757	.
648	734229	0	0	.
323	497374	1	34.6751	.
98	317311	1	24.1519	.
317	496302	1	49.2113	.
645	733704	0	8.12511	.
229	476123	1	31.1896	.
335	498355	0	42.5287	.
400	505380	1	104.159	.
647	734206	0	3.34851	.
646	733705	0	2.20056	.
1029	6387558	1	4.59601	.
527	515204	0	0.58033	.
445	509422	0	167.804	.
29	1153	0	1453.41	.
807	2414533	0	2.35417	.
