# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	1202	(Number of contigs in the input cluster)
#	N_contigs_used	1202	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
634	1044603	1	1.66636	.
362	505520	1	48.1151	.
446	512530	1	53.2212	.
960	6342034	0	1.02208	.
961	6342035	1	2.10628	.
76	299093	0	4.66456	.
915	4707330	1	25.597	.
920	4811034	1	13.752	.
914	4707301	0	3.36698	.
921	4811062	1	9.11297	.
477	515748	0	23.2247	.
293	496312	0	3.89791	.
324	501361	1	23.8161	.
259	489837	1	65.1463	.
102	431237	0	4.08327	.
473	515309	1	196.235	.
388	507407	1	436.081	.
532	519170	1	21.2343	.
995	6455206	1	3.90731	.
519	518014	0	522.021	.
124	440295	1	9.81484	.
751	2045741	1	0.0502062	.
891	4357053	0	13.4158	.
542	519867	0	9.48166	.
94	376305	0	24.8333	.
1052	6739371	1	49.111	.
129	441286	1	91.7659	.
43	1727	0	87.3133	.
159	446300	0	50.2634	.
17	889	0	73.4847	.
217	482350	0	11.802	.
1001	6515198	1	10.4736	.
1002	6515199	1	12.4573	.
270	491955	1	134.204	.
107	431817	1	72.5444	.
22	1145	1	85.0792	.
33	1532	0	11.5353	.
275	492441	0	0	.
1014	6581154	1	1.0873	.
1004	6539825	0	6.84877	.
395	507957	1	1.29466	.
1015	6581155	1	2.40056	.
1003	6539824	0	0.957126	.
1134	7096216	1	14.3665	.
1135	7096217	1	14.475	.
188	467686	0	124.668	.
9	580	0	139.717	.
934	5467126	0	0.299231	.
922	5045592	0	0.409772	.
932	5467106	1	0.284827	.
566	521651	0	56.8723	.
771	2395593	1	40.7119	.
772	2395639	0	35.0513	.
1049	6739368	0	9.93344	.
1050	6739369	1	9.32097	.
1051	6739370	1	28.851	.
467	514681	0	61.3127	.
80	334843	1	1.26263	.
95	377384	0	0.237363	.
1071	6820062	0	1.78586	.
1064	6785252	0	2.32929	.
864	3813407	0	2.74501	.
865	3829340	0	0.573079	.
450	512899	0	6.78555	.
863	3813405	0	3.29886	.
866	3829341	1	1.59023	.
417	510931	0	0	.
950	6234343	0	1.5019	.
947	6234022	0	1.40738	.
1154	7134879	1	13.0429	.
1155	7134882	0	4.74836	.
1156	7134883	0	2.74942	.
405	509127	0	6.75984	.
122	440003	1	9.49684	.
1153	7134878	0	89.7656	.
1194	7348268	0	20.8655	.
42	1710	1	55.597	.
195	470595	1	5.75947	.
171	450208	1	199.508	.
559	521152	1	1.81631	.
221	483038	1	14.5398	.
1181	7191106	1	27.6135	.
1182	7191296	1	38.1711	.
512	517677	0	219.405	.
564	521580	1	291.013	.
1168	7153593	1	18.0154	.
1169	7153701	1	1.29187	.
1157	7143794	0	0	.
1199	7478035	0	33.9015	.
1200	7478364	0	79.1917	.
844	3354426	0	30.7179	.
845	3354427	0	23.0849	.
1201	7478365	0	23.2867	.
56	277433	0	0.344252	.
624	941341	0	0	.
717	1756547	0	25.0319	.
550	520436	1	9.87904	.
716	1756496	0	3.76273	.
591	683355	0	0	.
1126	7089797	1	2.85974	.
449	512898	0	76.1836	.
1144	7122117	0	12.6719	.
1127	7091634	1	1.17501	.
340	503267	1	45.2359	.
372	506484	1	70.3792	.
575	529508	1	1.90355	.
576	529509	1	144.238	.
577	529510	1	141.623	.
285	495605	1	75.4235	.
104	431399	1	210.039	.
571	522035	1	53.4028	.
578	529511	1	5.15109	.
812	3003295	1	0.37646	.
256	488427	1	88.1601	.
367	506126	0	67.1922	.
595	742081	0	6.72863	.
597	742243	0	6.22212	.
596	742238	1	16.0693	.
594	742076	0	5.59655	.
821	3050484	0	10.5326	.
660	1234636	1	2.81416	.
659	1234578	1	2.29643	.
