# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	881	(Number of contigs in the input cluster)
#	N_contigs_used	881	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
117	446028	1	281.444	.
170	482645	0	289.969	.
746	6382275	0	34.4747	.
745	6382272	0	39.9897	.
754	6414591	0	43.6946	.
428	558166	0	35.8253	.
429	558167	0	81.5905	.
58	291762	0	278.976	.
394	519375	0	268.866	.
753	6414588	0	0	.
669	4425798	0	6.738	.
668	4425754	0	12.2579	.
237	498329	1	82.2989	.
63	335467	1	1.06596	.
256	502125	0	61.563	.
415	521267	0	49.4381	.
760	6435323	1	16.0091	.
757	6435320	1	5.07898	.
758	6435321	0	40.4663	.
759	6435322	0	35.9244	.
863	7162044	0	22.5246	.
864	7162049	0	2.41499	.
434	633050	0	66.6662	.
381	518364	0	10.3682	.
435	633051	0	168.347	.
37	1690	1	19.8931	.
6	509	1	2120.98	.
35	1473	1	4546.45	.
732	6314154	0	18.2288	.
733	6314155	0	16.0938	.
629	3185903	0	0	.
742	6357684	1	1.78955	.
277	504709	0	17.2318	.
683	4572947	0	9.07817	.
628	3185890	1	8.00113	.
771	6498118	1	4.40957	.
788	6542996	1	7.40816	.
388	518890	1	19.2733	.
384	518607	0	76.7459	.
97	441328	0	14.5046	.
281	504846	0	0	.
286	505381	0	34.1088	.
146	470389	1	2.41582	.
125	449120	0	159.806	.
317	509924	0	122.303	.
649	3802059	0	4.21183	.
352	515831	0	9.07836	.
647	3802023	1	3.96785	.
648	3802033	1	1.24438	.
129	461652	1	28.2236	.
167	479754	1	15.1856	.
200	489367	1	6.98367	.
112	445436	1	111.503	.
354	515892	1	203.4	.
398	519590	0	26.3055	.
7	519	0	371.272	.
25	1041	1	115.487	.
427	544468	1	4.48513	.
773	6500249	0	0	.
714	5506142	0	56.7278	.
700	5015625	0	47.4792	.
701	5015678	0	82.444	.
713	5506090	0	97.2397	.
426	522245	1	15.9474	.
860	7129536	0	22.361	.
189	486548	1	62.8763	.
408	520434	0	136.153	.
417	521332	0	33.8635	.
762	6459613	1	11.0933	.
134	465289	1	31.2241	.
362	516639	1	31.2144	.
324	511633	0	142.004	.
656	4046764	0	53.5452	.
561	1894058	0	16.3395	.
235	498244	1	1.69092	.
84	434931	0	3.82553	.
123	446950	0	1.58725	.
19	883	1	108.775	.
149	471774	1	24.172	.
390	519017	1	19.2526	.
822	6863278	0	7.01713	.
823	6863281	0	8.82121	.
821	6863276	0	20.4789	.
824	6863283	0	19.8103	.
248	500602	0	18.4871	.
306	508319	0	1.77207	.
110	445232	0	1.69276	.
120	446639	0	26.5649	.
348	515659	0	177.276	.
673	4448499	1	3.63223	.
576	2103391	0	6.80851	.
577	2103437	1	1.37178	.
672	4448453	1	3.09176	.
699	4961509	1	8.50755	.
718	5744223	0	1.12326	.
838	7010973	1	0.460842	.
284	505099	1	0.758334	.
840	7010975	1	0.0163829	.
139	469697	1	2.89848	.
13	744	0	13.8515	.
470	856863	0	17.8546	.
472	858355	1	12.8187	.
469	856862	1	4.81024	.
471	858354	0	12.4194	.
260	502287	0	0.170763	.
843	7063092	0	2.23551	.
846	7063097	1	12.1189	.
845	7063094	1	12.9161	.
844	7063093	0	3.07807	.
568	1988547	0	15.6834	.
567	1988546	1	4.98254	.
187	486368	0	15.1023	.
151	472175	0	23.1726	.
345	515183	1	4.9143	.
67	359200	0	16.2446	.
450	741269	0	9.46005	.
47	283701	0	4.98785	.
230	497355	1	9.64537	.
437	633089	1	8.51891	.
436	633059	1	0.146936	.
8	596	0	0	.
351	515797	0	63.8575	.
80	431277	1	47.0091	.
64	335570	1	71.2083	.
72	375586	1	87.2214	.
316	509842	1	4.46858	.
854	7096676	1	15.2747	.
857	7096679	1	10.1769	.
856	7096678	1	5.63663	.
855	7096677	1	11.8138	.
336	513732	1	15.9625	.
130	462501	1	15.8882	.
315	509549	0	39.5283	.
818	6818221	0	5.58792	.
380	518335	0	12.7982	.
283	504976	0	108.015	.
551	1805593	1	5.81224	.
550	1805592	1	1.07686	.
815	6811056	1	12.4925	.
820	6830120	1	11.9533	.
816	6811174	0	3.18026	.
819	6830002	0	4.64706	.
232	497647	0	29.1824	.
118	446227	1	114.893	.
255	501991	0	77.9811	.
36	1647	0	23.4783	.
62	317579	1	3.31227	.
204	491300	1	167.129	.
413	521221	1	85.2741	.
806	6733168	1	14.637	.
807	6733171	1	10.9576	.
56	291210	0	0	.
298	507742	1	45.679	.
39	277251	0	34.4716	.
587	2408671	1	23.8403	.
586	2408629	1	26.6974	.
12	691	0	139.89	.
322	511100	0	4.71144	.
54	288619	0	100.743	.
383	518583	0	32.9823	.
698	4942006	0	2.19579	.
239	498652	1	38.5974	.
175	483659	0	11.755	.
192	487098	1	8.39762	.
403	520183	0	72.679	.
541	1763127	1	8.03098	.
191	486898	0	389.39	.
153	472226	0	385.022	.
224	496275	0	0	.
209	491896	0	37.4015	.
136	465732	0	118.349	.
174	483325	1	20.2101	.
442	671444	1	0.7997	.
433	626152	1	14.321	.
275	504435	0	4.17484	.
24	1019	1	71.2945	.
178	484439	0	37.0798	.
244	500159	0	42.9818	.
368	517114	1	7.32391	.
591	2502539	1	1.94315	.
592	2502584	1	1.91737	.
643	3660033	1	24.6528	.
641	3660025	0	50.337	.
309	508982	0	22.5668	.
27	1092	0	102.559	.
553	1817899	0	0	.
517	1516803	0	2.2115	.
563	1955799	0	1.55116	.
516	1516802	0	5.25825	.
562	1955792	1	29.7831	.
92	440619	0	0.802851	.
552	1817898	0	26.9856	.
115	445899	0	24.5268	.
29	1171	1	189.568	.
518	1570375	0	2.06746	.
572	2066304	0	0.526607	.
519	1570416	1	2.72861	.
571	2066263	1	2.12101	.
212	492077	1	4.07745	.
1	420	1	198.65	.
842	7012313	1	0.365114	.
370	517282	0	160.423	.
254	501943	0	78.3815	.
127	453333	1	220.542	.
401	519955	0	170.129	.
644	3660034	0	8.62697	.
642	3660026	1	0.125255	.
549	1797428	1	8.04044	.
425	521786	1	11.5058	.
548	1797426	1	32.8739	.
186	486322	0	0	.
582	2190168	0	4.15219	.
509	1409948	0	8.38057	.
257	502128	1	10.6118	.
581	2190167	0	20.9452	.
510	1410001	1	1.22219	.
45	282497	0	216.829	.
231	497420	0	241.498	.
268	503029	1	85.8313	.
272	504167	1	52.31	.
566	1988545	0	4.01142	.
601	2666173	1	2.76352	.
600	2666172	1	8.26057	.
228	497067	1	142.597	.
22	960	0	997.955	.
4	482	1	540.66	.
724	6299954	1	51.2257	.
726	6299956	0	78.08	.
725	6299955	0	60.2524	.
729	6299960	0	6.01309	.
727	6299958	0	30.6534	.
728	6299959	0	50.9662	.
399	519836	0	0.591295	.
533	1712426	1	5.79239	.
537	1755186	1	9.23349	.
534	1712436	1	11.4781	.
538	1755196	0	0.389959	.
389	518930	0	90.1789	.
269	503258	0	62.587	.
609	2727842	0	7.94893	.
113	445595	0	0	.
128	460681	0	0.731544	.
293	506933	1	14.375	.
430	577711	1	4.63497	.
357	516005	0	21.445	.
147	470447	1	9.76607	.
514	1516798	1	7.74682	.
515	1516799	0	4.56615	.
455	795128	0	5.47637	.
444	680557	0	5.27597	.
196	487536	1	12.3648	.
57	291707	1	43.4896	.
802	6621821	1	5.85856	.
801	6621820	1	32.1839	.
443	680556	0	7.23022	.
456	795129	0	3.30241	.
246	500467	1	169.266	.
259	502246	0	2.06189	.
355	515938	1	15.7069	.
505	1387023	0	0.63304	.
504	1386952	1	0.165357	.
605	2717504	0	2.931	.
302	508004	1	104.601	.
40	278097	0	112.052	.
16	818	1	65.536	.
353	515869	0	157.893	.
107	443997	1	22.853	.
278	504735	0	21.4432	.
61	315840	0	7.79077	.
182	485341	0	6.45523	.
404	520194	1	7685.14	.
405	520195	0	8124.03	.
68	364845	1	19.5874	.
177	484399	1	18.3173	.
651	3887039	1	2.05576	.
557	1859257	0	16.475	.
650	3887038	0	17.2731	.
233	497659	1	55.9895	.
333	512941	1	103.493	.
781	6529220	1	0.0180376	.
350	515761	1	18.7764	.
157	474299	1	8.96633	.
339	514238	1	101.431	.
498	1277430	0	7.81975	.
497	1277427	0	7.07378	.
496	1273786	0	4.65191	.
495	1273781	0	5.24514	.
877	7274332	1	4.85119	.
880	7274660	1	4.40003	.
878	7274342	1	2.30555	.
879	7274652	0	3.85287	.
335	513361	1	3.1765	.
132	463301	1	6.03866	.
490	1179661	0	0.188904	.
300	507953	0	10.9403	.
33	1360	0	8.58663	.
849	7076643	0	10.333	.
848	7076642	0	13.068	.
841	7011707	1	1.20808	.
292	506923	1	27.6571	.
229	497174	0	66.9226	.
17	849	0	79.5981	.
440	658622	1	0.747544	.
438	657744	0	0.288949	.
439	657763	1	0.289368	.
441	658641	0	0.0834628	.
21	957	1	147.092	.
30	1182	1	12.9848	.
800	6620211	0	4.80453	.
803	6665858	0	6.19947	.
734	6322074	1	5.1886	.
28	1131	0	11.1891	.
735	6322075	1	16.2394	.
682	4572934	0	0	.
89	439321	0	0	.
181	485189	0	69.379	.
161	476119	0	49.9766	.
199	488275	0	3.03474	.
216	493864	1	40.7706	.
421	521556	0	184.542	.
14	761	0	304.49	.
53	286562	0	49.1616	.
264	502608	0	213.225	.
108	444073	1	503.909	.
222	496061	0	92.2659	.
397	519550	0	288.024	.
240	498923	0	9.06897	.
379	518253	0	18.3788	.
131	463138	1	0.747778	.
140	469733	1	18.6443	.
332	512656	0	1.74975	.
607	2725857	1	14.2072	.
122	446845	0	93.0569	.
223	496234	1	82.0071	.
445	680611	1	1.16182	.
457	795183	1	0.991142	.
653	3997636	0	1.67432	.
652	3997633	0	1.8536	.
654	4043510	1	0.378925	.
655	4043512	0	3.93312	.
294	506956	1	39.9635	.
66	335599	0	53.441	.
150	472165	0	29.6489	.
740	6340865	1	3.36024	.
731	6307045	1	4.23972	.
730	6307010	1	4.57841	.
739	6340830	1	2.8673	.
611	2735870	0	1.64992	.
610	2735834	0	1.79472	.
696	4851169	1	0.310654	.
623	2986830	0	0.295564	.
697	4851174	0	3.0087	.
622	2986825	0	6.73141	.
382	518552	1	22.4501	.
295	507121	1	17.0766	.
261	502484	1	0.736274	.
687	4615067	1	1.04843	.
338	514182	1	13.9865	.
431	598752	1	21.088	.
432	598753	1	20.7444	.
775	6515197	0	31.1418	.
340	514515	1	29.0907	.
774	6515196	0	167.846	.
15	775	1	26.6761	.
402	520148	0	195.757	.
143	469890	0	89.9868	.
148	470492	0	14.6302	.
236	498325	0	16.2948	.
412	520758	0	4.19899	.
418	521340	1	504.533	.
346	515250	1	1335.14	.
325	511687	1	9.21122	.
276	504688	1	1.09923	.
478	905963	0	0	.
751	6404938	1	2.10973	.
79	427775	1	12.7843	.
479	905982	1	31.2083	.
477	905962	1	34.7439	.
480	905983	0	9.83813	.
400	519878	0	22.4308	.
152	472179	0	11.64	.
60	294062	0	0	.
859	7122288	1	28.3035	.
858	7122173	1	35.7064	.
116	445920	1	346.311	.
34	1376	1	111.727	.
44	282267	1	96.1116	.
313	509372	0	230.462	.
870	7214526	0	0.37054	.
675	4529119	1	3.70822	.
667	4382743	1	9.64647	.
343	515108	1	4.62348	.
665	4382739	1	9.69311	.
677	4529123	1	0.489063	.
660	4310225	1	1.35874	.
662	4310256	1	1.61385	.
680	4552838	0	1.95823	.
663	4310257	1	12.7608	.
679	4552809	1	19.9118	.
681	4552839	1	47.6085	.
661	4310226	1	40.0011	.
678	4552808	0	6.56294	.
213	492117	1	2.33161	.
406	520289	1	94.6585	.
369	517157	1	20.5865	.
625	3051074	0	22.3568	.
487	1133400	0	24.0114	.
95	441032	0	92.066	.
360	516296	0	173.502	.
875	7254839	0	39.01	.
876	7255083	0	46.7816	.
580	2190165	0	2.83615	.
314	509420	1	14.6556	.
20	892	0	68.6538	.
114	445689	0	9.94168	.
249	500694	1	26.1467	.
349	515753	1	101.581	.
795	6581593	0	0	.
73	375617	1	2.03652	.
90	439480	0	9.08283	.
126	452644	1	4.08982	.
185	486113	1	6.25893	.
530	1702536	1	1.57225	.
532	1705058	0	4.9031	.
531	1702537	0	2.20395	.
868	7177619	1	0.481936	.
869	7177842	1	1.68962	.
372	517312	1	64.8051	.
82	431915	0	9.71575	.
274	504266	0	25.4906	.
395	519458	1	64.9741	.
789	6544420	1	10.0049	.
792	6548935	1	5.29166	.
791	6548934	0	8.43204	.
790	6544421	0	2.9417	.
451	741321	0	8.53502	.
446	705227	0	7.10951	.
447	705279	0	0.40562	.
77	377407	1	56.2769	.
111	445350	0	8.42179	.
545	1783634	1	6.39098	.
546	1795492	0	6.3367	.
547	1795512	0	3.68643	.
544	1783614	0	1.85238	.
100	441789	0	0.0457474	.
414	521232	0	6189.99	.
407	520403	1	6090.82	.
318	510114	1	4.91559	.
321	510965	1	17.3744	.
835	7009069	1	16.2865	.
826	6870971	1	4.71598	.
671	4445749	1	0.332446	.
579	2172751	1	5.36127	.
578	2172750	0	12.645	.
670	4445748	0	3.70852	.
168	481776	1	1.68947	.
289	506503	1	16.8564	.
604	2717455	0	0.987384	.
158	475831	1	7.59362	.
101	441885	1	11.0941	.
556	1833147	0	1.00474	.
164	478958	1	12.6427	.
304	508098	1	185.989	.
311	509220	0	83.0492	.
511	1435792	0	0.0333959	.
717	5667865	0	0	.
799	6612295	1	10.6968	.
798	6612294	1	18.1295	.
359	516137	0	29.2247	.
323	511422	1	5.32405	.
375	517941	1	2.38684	.
618	2949108	1	0.113715	.
620	2967534	1	8.81391	.
619	2949109	1	7.49535	.
621	2967535	1	3.112	.
10	686	0	50.5661	.
190	486842	0	10.8339	.
251	500968	1	55.16	.
172	483006	1	59.4591	.
88	438617	1	29.5053	.
808	6791288	1	0.330303	.
85	435234	0	13.0478	.
416	521291	0	36.0842	.
617	2902129	1	0.58034	.
613	2885717	0	3.09461	.
616	2902128	0	2.91858	.
612	2885716	0	0.68066	.
529	1665345	0	0.910046	.
202	491023	0	1.35404	.
211	492058	0	32.491	.
411	520755	1	261.488	.
310	509002	0	162.195	.
559	1876134	1	0.328548	.
558	1876131	1	16.9513	.
38	1780	0	4.726	.
560	1876135	0	13.0458	.
463	824471	0	2.21432	.
453	748784	1	6.70515	.
465	824528	1	11.1455	.
9	633	1	1.05685	.
454	748832	0	5.65385	.
462	824470	1	3.23878	.
452	748774	1	7.43231	.
464	824480	0	0.121857	.
570	1999118	1	12.3267	.
564	1968660	1	0.397044	.
565	1968708	1	14.8707	.
569	1999070	1	10.8202	.
373	517604	1	52.5753	.
133	464394	1	1.07716	.
188	486535	1	5.2108	.
94	441025	1	54.566	.
81	431672	0	42.4575	.
138	467903	0	81.5779	.
862	7154515	0	20.8348	.
827	6957813	0	0	.
633	3274101	1	2.56732	.
597	2643125	0	2.20247	.
280	504802	1	15.1887	.
183	485388	1	95.3691	.
227	497036	0	46.5397	.
341	514536	0	65.5554	.
330	512346	0	189.686	.
573	2093216	1	3.64444	.
527	1662771	1	5.81578	.
526	1662764	1	5.14066	.
2	427	0	249.052	.
258	502167	1	112.49	.
198	487976	0	8.27399	.
319	510233	1	122.675	.
830	6976198	0	23.9373	.
828	6976196	1	24.214	.
829	6976197	1	23.3073	.
831	6976199	0	24.3791	.
499	1283936	1	2.79011	.
423	521613	1	2.6764	.
307	508335	0	6.06213	.
484	1053472	1	1.17919	.
154	472241	1	14.0432	.
358	516034	0	67.6349	.
51	284707	0	3.91939	.
171	482922	0	3.25635	.
424	521716	1	7.88786	.
105	442651	1	12.1969	.
220	495864	1	93.1167	.
299	507749	0	235.501	.
142	469859	1	63.8485	.
704	5334524	0	1.1386	.
723	5901840	1	0.204662	.
18	870	1	71.3362	.
772	6498119	0	1.35648	.
787	6542995	1	8.5922	.
265	502681	1	34.5881	.
163	478905	0	16.6536	.
285	505111	0	19.7636	.
271	503645	1	6.29709	.
836	7010940	0	48.4159	.
42	281071	0	2.38631	.
837	7010972	0	6.88374	.
69	365808	1	274.513	.
194	487166	1	274.621	.
180	484784	0	0	.
312	509237	1	62.5939	.
109	445107	1	74.9111	.
137	467569	1	1.95225	.
466	839546	1	13.1112	.
242	499366	0	0.177592	.
31	1202	0	105.718	.
326	511958	0	11.8592	.
78	377776	1	270.708	.
331	512479	0	218.976	.
250	500922	1	131.785	.
141	469841	0	167.785	.
176	483662	1	145.327	.
392	519274	1	45.8206	.
76	376894	1	76.1846	.
288	506197	0	109.286	.
391	519268	0	222.894	.
645	3764590	0	2.98648	.
376	517957	1	5.70996	.
646	3764591	0	9.97745	.
626	3059050	0	0	.
658	4234028	0	29.0092	.
659	4234029	0	31.6736	.
639	3519508	1	11.0204	.
3	453	1	619.836	.
46	282538	0	12.1586	.
225	496317	1	31.8852	.
52	284966	0	98.5288	.
48	283836	1	87.967	.
503	1357393	1	17.3939	.
502	1357390	1	13.3191	.
217	493893	1	6.3161	.
135	465649	0	5.23085	.
486	1133372	0	21.1628	.
624	3051046	0	2.16225	.
291	506873	1	82.1384	.
419	521455	1	12.7053	.
226	496380	0	19.019	.
782	6529221	1	0.599115	.
776	6520786	0	21.4863	.
207	491531	0	42.506	.
287	505854	1	33.658	.
851	7088195	0	60.8949	.
852	7088366	0	66.8191	.
850	7088190	0	4.55244	.
65	335578	1	161.546	.
410	520690	0	98.2924	.
420	521483	1	5.75043	.
584	2223647	0	49.3475	.
574	2098488	0	1.56579	.
575	2098489	1	3.04431	.
583	2223646	1	3.18127	.
468	842943	0	81.3413	.
467	842942	0	79.5264	.
608	2727818	0	11.1449	.
247	500493	0	24.6424	.
203	491117	0	18.5845	.
685	4588035	0	5.44444	.
684	4588034	0	14.5273	.
23	1000	1	37.6989	.
32	1251	1	694.915	.
75	375984	0	39.5505	.
385	518626	1	34.4988	.
839	7010974	1	0.0255605	.
363	516683	1	39.9154	.
162	478094	0	48.5683	.
657	4175913	0	18.8416	.
279	504774	0	0	.
461	797781	0	61.1312	.
460	797766	0	91.2141	.
327	511990	1	79.5953	.
459	797765	0	202.024	.
458	797764	0	18.2861	.
156	473324	0	51.5425	.
145	470120	1	27.9268	.
93	440875	1	6.64221	.
119	446632	0	0	.
811	6791624	1	59.6286	.
809	6791622	0	14.8248	.
253	501443	0	3.69929	.
810	6791623	1	11.9832	.
812	6791625	1	3.70819	.
744	6377003	0	2.58011	.
743	6377002	0	2.26687	.
0	348	1	550.132	.
270	503264	0	31.391	.
290	506659	1	13.7793	.
165	479023	1	61.5938	.
282	504860	0	25.6317	.
305	508306	0	6.35549	.
328	512128	0	2.92552	.
853	7088371	1	1.71313	.
334	513211	1	2.23224	.
59	293695	1	21.3676	.
155	472321	1	177.066	.
96	441163	0	274.941	.
374	517925	0	115.62	.
747	6390214	1	7.69532	.
5	500	1	6.84629	.
814	6809418	0	0.184817	.
871	7215676	1	17.0897	.
872	7215677	0	13.6105	.
102	441887	1	41.1987	.
124	448235	0	46.7216	.
761	6454246	1	0.496752	.
273	504205	1	11.1776	.
267	502953	1	27.24	.
26	1052	1	178.109	.
630	3186420	0	3.56872	.
817	6814688	0	6.02695	.
483	1021961	0	0	.
449	714799	1	6.02604	.
448	714798	1	3.06976	.
104	442119	1	21.9126	.
737	6322077	0	45.6332	.
736	6322076	0	119.21	.
121	446726	0	4.83375	.
205	491360	0	57.5499	.
342	514930	0	29.7114	.
770	6489884	0	59.1051	.
755	6427010	1	54.5351	.
756	6427048	1	95.1601	.
769	6489846	0	100.285	.
422	521574	0	29.1165	.
234	498164	1	45.0206	.
525	1610413	0	17.2971	.
474	874949	1	12.4681	.
524	1610410	1	13.404	.
473	874946	0	4.24947	.
378	518143	1	6.26703	.
