# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	1683	(Number of contigs in the input cluster)
#	N_contigs_used	1683	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
576	507129	0	4.02371	.
56	1240	1	6.57096	.
114	284663	1	0.394464	.
762	518898	0	61.6185	.
289	475407	1	18.0624	.
1039	1944867	0	7.3635	.
1038	1909869	1	0.535211	.
1037	1909788	0	0.620032	.
1612	7102582	1	11.5119	.
578	507177	0	19.7368	.
35	866	0	1199.95	.
2	409	0	1475.31	.
582	507468	0	8.32869	.
76	1655	0	50.0342	.
263	468098	1	8.80245	.
381	490803	1	8.84079	.
1471	6723179	1	6.3891	.
1472	6745873	1	12.9782	.
1470	6723079	0	4.0709	.
1473	6745973	1	3.43668	.
728	516876	1	192.895	.
220	445218	1	0.120936	.
446	497980	0	0	.
978	1466322	0	0.136962	.
1118	2452526	0	1.85478	.
719	516190	1	42.699	.
753	518551	0	13.9391	.
499	502756	1	56.1012	.
588	507974	1	48.349	.
608	508770	0	175.551	.
1520	6955533	1	12.2704	.
234	446087	1	3.56499	.
757	518732	1	124.579	.
491	502156	1	21.4043	.
637	510721	0	1.31398	.
674	512996	1	64.8262	.
756	518675	1	86.3842	.
343	485950	0	51.491	.
394	492559	1	9.20145	.
1020	1838860	1	3.42903	.
1538	6971919	0	2.69345	.
164	434713	0	144.068	.
467	500218	0	555.617	.
1244	4117980	0	1.41788	.
1251	4179835	0	1.61945	.
1637	7165465	1	19.685	.
412	494411	0	11.0649	.
525	504502	0	4.07861	.
171	438120	1	28.1811	.
1	408	1	1431.76	.
20	676	0	9.92296	.
316	482928	1	4.33756	.
1004	1681672	1	1.15599	.
1005	1681673	0	1.18583	.
1006	1699620	1	3.53355	.
1007	1699621	1	1.52096	.
645	511379	0	7.00922	.
505	503103	1	73.7301	.
792	520837	0	130.675	.
1566	7017294	1	9.39871	.
241	446672	0	4.39985	.
1567	7017295	0	47.399	.
1568	7017298	0	66.0626	.
1569	7017299	0	27.2326	.
352	486509	0	0.0832813	.
106	283681	0	144.143	.
18	638	0	151.715	.
160	432885	1	78.7463	.
486	502010	1	60.2266	.
768	519164	0	99.5719	.
788	520455	0	215.188	.
799	521124	0	30.6608	.
1565	7017293	0	6.16126	.
935	1191092	1	0.520536	.
932	1188530	0	6.85942	.
575	507036	1	3.09582	.
936	1191130	1	31.024	.
931	1188492	1	0.437985	.
745	518293	0	0	.
100	276929	0	13.5091	.
815	522130	0	47.3218	.
452	498357	1	33.6874	.
154	431608	0	35.296	.
269	469508	0	2.0243	.
1672	7356948	0	7.08161	.
1670	7352060	0	4.95814	.
1669	7352056	0	3.43145	.
1671	7356944	1	0.262366	.
675	513367	1	40.4526	.
94	269893	1	14.1873	.
1377	6316273	1	44.5314	.
1375	6316268	0	20.5681	.
1376	6316272	1	8.45499	.
156	431778	1	7.28111	.
540	505466	0	191.201	.
250	460887	0	91.1551	.
264	468541	0	100.632	.
565	506409	1	129.241	.
380	490700	0	0.109977	.
1641	7167817	1	32.9589	.
1640	7167816	1	22.0811	.
1638	7167810	0	12.2703	.
1639	7167811	0	33.6735	.
552	505751	1	14.5517	.
692	514087	1	78.9014	.
665	512538	0	39.1963	.
30	798	1	120.251	.
1571	7022319	1	11.2032	.
1573	7030629	1	2.01827	.
1203	3432477	1	0.416765	.
1204	3432483	1	0.32914	.
326	483438	1	26.9211	.
591	508011	0	1.71214	.
332	484091	0	115.001	.
734	517354	0	79.7979	.
1422	6539423	0	27.6529	.
1502	6879582	1	7.77206	.
1503	6879590	1	9.79781	.
1421	6539414	0	13.2689	.
136	370176	0	0	.
1395	6402393	1	0.690648	.
1389	6381255	1	1.85008	.
1396	6402407	1	4.46263	.
1388	6381241	1	3.37939	.
1673	7384226	0	13.6148	.
1674	7384227	0	28.191	.
714	515827	0	6.52532	.
517	503859	1	26.8044	.
1523	6957815	0	21.432	.
949	1294735	0	4.16344	.
911	1069929	1	13.5461	.
950	1294736	0	19.1925	.
1212	3590122	0	2.83057	.
1112	2441214	1	3.62435	.
1211	3590097	0	10.8135	.
1111	2441189	1	15.0476	.
1522	6957814	1	11.9153	.
1521	6957812	1	12.6879	.
67	1412	0	36.3443	.
530	505021	0	23.2412	.
881	836287	0	13.373	.
900	967718	1	7.36852	.
901	967789	1	7.16806	.
86	232019	1	13.8031	.
167	435544	0	11.3578	.
1409	6483228	1	2.01758	.
1074	2166640	0	2.7863	.
1410	6483229	0	2.55622	.
1479	6819150	0	0.285783	.
230	446000	0	3.89867	.
145	377082	0	13.4531	.
735	517392	1	463.914	.
1486	6863375	1	0.896552	.
1490	6863811	1	11.2126	.
1488	6863587	1	18.6479	.
1491	6863813	1	12.7008	.
1489	6863589	1	1.91519	.
163	434513	1	37.8374	.
518	503972	1	32.6757	.
