# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	1224	(Number of contigs in the input cluster)
#	N_contigs_used	1224	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
1069	6745682	0	0	.
466	514998	1	36.6545	.
202	471196	0	40.3729	.
1070	6745683	1	5.77493	.
608	862709	1	9.05108	.
748	1928212	1	2.3449	.
745	1905642	1	8.50634	.
460	514701	0	143.671	.
279	495941	1	2.76506	.
372	506322	0	115.656	.
256	492132	1	109.053	.
415	510639	1	13.5144	.
243	486965	0	8.62195	.
124	438243	1	29.0482	.
32	1232	1	290.999	.
455	514304	1	13.1076	.
574	525140	0	0.0881343	.
770	2201899	0	0	.
1132	6926338	1	0.0238309	.
1134	6946043	0	0.0928757	.
7	470	0	161.261	.
19	799	0	65.6561	.
217	481574	1	23.9227	.
1063	6720168	1	25.1899	.
1064	6720263	1	10.4447	.
1060	6684103	0	21.8126	.
1059	6684007	0	13.1403	.
284	496322	0	13.6887	.
456	514394	1	2.479	.
387	507661	0	16.698	.
471	515285	1	12.1073	.
132	440753	1	2.58185	.
229	484583	1	97.8584	.
15	675	0	268.276	.
353	504800	0	11.3663	.
1195	7164293	0	10.1598	.
1194	7164292	0	8.7603	.
1197	7164295	0	4.51844	.
918	4382958	1	2.91611	.
848	3499518	1	0.0219002	.
847	3499468	0	3.00295	.
919	4383008	0	3.8064	.
37	1424	1	16.8552	.
207	476133	1	78.047	.
535	519674	1	35.8	.
796	2571984	0	10.4992	.
914	4300389	1	0.187098	.
797	2571985	0	3.51364	.
913	4300388	0	0.411311	.
385	507350	1	200.173	.
510	518015	0	228.734	.
1106	6859187	0	0	.
876	3802655	1	2.71118	.
875	3802619	1	7.06229	.
485	516131	1	5.69884	.
1118	6880206	0	3.07237	.
1105	6859186	0	4.70063	.
1117	6880204	1	2.3152	.
1100	6842800	0	11.5192	.
508	517921	1	46.472	.
355	505122	1	1.65684	.
890	4034877	1	0.974861	.
815	2879918	0	0.081673	.
816	2879919	1	3.1782	.
889	4034876	1	0.539091	.
853	3599702	0	20.5793	.
213	480652	1	5.15191	.
549	520505	1	67.8676	.
942	5025564	1	1.57818	.
970	5762127	0	2.61036	.
985	6243803	1	26.2396	.
984	6243801	1	18.9304	.
339	503131	0	13.365	.
147	442570	1	26.5549	.
238	486662	0	15.2969	.
394	508777	0	108.465	.
367	505839	1	59.2823	.
233	486089	0	23.9817	.
718	1601515	0	1.88233	.
717	1601513	0	6.50144	.
410	510389	0	68.469	.
223	483264	1	188.243	.
671	1192944	0	0.356565	.
433	512000	1	198.07	.
275	495770	1	224.724	.
753	2011883	0	5.7648	.
752	2011862	0	0.935276	.
938	4837228	0	0.629457	.
911	4284708	1	0.00561249	.
828	3094722	1	2.43318	.
912	4284709	1	2.88499	.
27	1091	0	10.7335	.
1156	7058276	1	0.83884	.
461	514762	0	28.6134	.
422	511080	1	2.24816	.
8	473	1	40.2909	.
180	459890	0	1.81177	.
1025	6546124	1	3.43175	.
631	1005820	0	0	.
865	3764932	1	86.5242	.
325	501331	1	1.89966	.
866	3764937	1	57.5004	.
175	447860	0	8.97914	.
439	512742	1	427.924	.
1146	6995457	0	52.8366	.
1145	6995456	0	7.31182	.
1173	7123887	1	8.57187	.
1174	7124089	1	2.48743	.
128	439371	1	15.2646	.
318	500631	0	227.049	.
454	514106	1	382.231	.
1119	6883291	1	3.32461	.
826	3063831	0	0	.
721	1607203	0	4.98516	.
720	1607180	0	4.17411	.
598	731137	0	5.42921	.
597	731114	0	8.98521	.
428	511567	0	11.9885	.
397	509154	1	7.63111	.
706	1490446	0	3.07127	.
831	3149478	1	2.99456	.
832	3149480	1	14.2002	.
705	1490444	1	15.4782	.
1061	6703881	0	37.6144	.
414	510589	1	7.10567	.
1065	6731631	1	13.8519	.
1062	6704005	1	2.70447	.
997	6362517	1	0.386487	.
883	3926007	1	1.04701	.
0	332	1	430.315	.
506	517725	1	17.5181	.
266	493572	1	1.49411	.
435	512213	1	7.64896	.
331	501865	0	60.9622	.
458	514628	1	119.153	.
503	517520	1	103.887	.
23	1017	1	186.614	.
514	518292	0	57.5116	.
96	372402	0	11.0842	.
465	514918	0	2195.41	.
426	511331	1	1138.75	.
692	1403616	0	2.63354	.
617	895117	1	2.65479	.
273	495615	0	0.911274	.
475	515544	1	9.27876	.
262	493152	0	1.55179	.
50	1681	0	20.7478	.
1113	6878103	1	5.54241	.
1083	6815173	0	2.64853	.
1114	6878105	0	11.6515	.
1082	6815171	1	1.36366	.
867	3765992	1	5.77825	.
13	595	0	647.707	.
99	375593	0	68.2861	.
845	3492888	0	4.22752	.
769	2199247	0	0.764296	.
766	2199206	1	1.71404	.
440	512760	1	0.00123945	.
768	2199245	1	0.546472	.
240	486672	1	5.38646	.
1205	7206408	0	162.492	.
1204	7206407	0	104.574	.
1206	7206409	1	44.4227	.
903	4157140	0	3.30405	.
901	4141416	0	2.32265	.
905	4157170	1	0.349324	.
900	4141387	0	16.5333	.
528	519280	0	7.72655	.
904	4157141	1	6.90027	.
309	500429	0	0	.
319	500769	1	22.1979	.
205	475829	0	2.90008	.
1210	7209470	0	43.9967	.
1207	7209465	0	40.7686	.
1209	7209469	0	47.108	.
1208	7209467	0	56.3539	.
248	491171	1	11.8545	.
126	438913	0	6.02541	.
42	1498	1	91.3807	.
902	4141417	1	9.92135	.
906	4157171	0	6.65899	.
45	1517	0	40.5228	.
569	521955	0	90.287	.
858	3663431	1	9.28954	.
173	446805	0	11.7861	.
495	517040	0	37.2911	.
30	1141	1	184.083	.
880	3896270	1	8.72824	.
757	2077831	0	0	.
599	741264	1	9.34389	.
85	301650	1	55.131	.
328	501494	1	62.4266	.
457	514491	1	0.520968	.
604	796637	0	16.4349	.
605	822780	1	16.031	.
501	517447	1	30.0272	.
98	374910	0	53.6655	.
417	510682	1	11.7586	.
478	515688	0	37.4169	.
227	484474	0	11.5732	.
382	507193	1	258.99	.
143	442337	1	32.4928	.
95	371094	0	38.5564	.
226	484357	0	19.2099	.
26	1063	1	66.0544	.
939	4837249	1	0.244732	.
714	1598568	1	11.5945	.
715	1598569	1	4.05278	.
530	519337	1	165.014	.
361	505461	1	83.435	.
795	2545088	1	6.07963	.
687	1338426	1	0.117716	.
641	1027830	1	6.73815	.
117	432091	0	4.60863	.
12	578	1	83.0249	.
1046	6627450	1	22.0999	.
106	378450	0	6.13599	.
1043	6627446	1	24.2822	.
218	482136	1	8.81652	.
1045	6627449	1	6.37437	.
1044	6627447	0	0.519145	.
811	2869186	1	2.32219	.
817	2891963	1	4.23796	.
812	2869233	0	2.55838	.
57	270035	0	0	.
585	645811	0	14.1526	.
588	667380	0	1.03168	.
589	667381	1	9.8453	.
584	645810	1	14.3399	.
364	505554	1	1.19919	.
191	467439	0	25.1393	.
952	5237780	1	1.34511	.
953	5237792	0	0.146868	.
1072	6761342	1	0.636176	.
1058	6679038	0	4.54897	.
1057	6678967	0	0.348015	.
1073	6761414	1	0.791398	.
5	460	1	8.07593	.
908	4216058	0	1.01179	.
934	4746620	0	1.84843	.
935	4746654	1	3.82285	.
286	496918	1	0.252174	.
907	4216024	1	1.7335	.
127	438970	0	11.6011	.
277	495918	0	19.5431	.
516	518765	0	42.9513	.
179	452411	0	1.61192	.
118	432349	0	72.983	.
1188	7143793	0	3.75967	.
111	431173	0	38.3704	.
472	515314	0	298.679	.
554	520628	0	174.184	.
804	2743092	0	11.2335	.
805	2743093	1	0.106324	.
836	3269367	1	1.52775	.
725	1708746	1	2.10846	.
850	3561429	0	5.92339	.
849	3561399	0	0.116288	.
112	431380	1	47.1687	.
316	500624	1	127.277	.
288	497179	1	108.603	.
156	443976	1	172.384	.
1187	7143792	1	5.71214	.
1177	7142464	0	0.0492226	.
738	1805595	1	3.31368	.
297	498432	1	15.1152	.
462	514814	0	35.6495	.
199	470014	0	30.4924	.
389	507719	1	168.487	.
497	517200	0	48.7261	.
291	497654	1	34.0817	.
73	284904	0	0.214265	.
477	515599	0	244.119	.
484	516078	1	188.351	.
520	518913	0	43.983	.
402	509738	1	29.0892	.
994	6335690	0	0.167543	.
995	6335691	0	0.480102	.
986	6290896	1	0.714858	.
987	6290897	1	1.47796	.
1006	6418894	1	1.26484	.
1001	6406266	1	0.467248	.
29	1133	0	17.5264	.
734	1797431	0	0.946444	.
735	1797433	0	1.14117	.
697	1455121	0	0.763472	.
698	1455161	1	3.58384	.
814	2877819	1	3.26548	.
1076	6791618	1	18.9617	.
568	521907	1	4.13594	.
1077	6791619	1	4.29978	.
474	515535	0	34.7885	.
560	521114	0	159.067	.
452	514040	0	11.5612	.
332	501932	1	3.69966	.
941	4880187	0	0.749926	.
138	441476	1	165.01	.
413	510585	0	112.927	.
109	427063	1	352.572	.
365	505763	0	13.0205	.
377	506962	0	168.352	.
289	497379	0	73.2791	.
630	1005806	1	6.35595	.
576	536571	1	4.33599	.
575	536570	1	0.324009	.
526	519039	0	28.5033	.
1154	7049202	1	7.99114	.
1155	7049203	0	10.5181	.
1096	6839438	0	0	.
586	645812	0	8.95577	.
562	521509	0	29.8513	.
153	443046	1	20.5777	.
489	516335	0	4.43548	.
20	853	1	187.432	.
310	500446	0	102.391	.
69	284000	1	20.1292	.
52	1752	1	36.4341	.
571	522068	0	63.2449	.
1024	6546122	1	2.03895	.
996	6362516	1	17.6452	.
467	515060	1	1300.58	.
551	520596	0	1367.73	.
443	513173	0	37.8981	.
129	439522	0	40.8065	.
346	503987	1	6.14904	.
601	758759	0	2.33076	.
162	445162	1	70.5009	.
282	496301	1	108.448	.
948	5187335	0	8.71625	.
949	5187342	0	1.09964	.
964	5707757	1	1.06054	.
963	5707755	0	1.65479	.
947	5187333	1	2.21246	.
923	4473996	1	56.125	.
763	2161776	1	30.2688	.
252	491969	0	17.6412	.
539	519838	1	264.166	.
557	520976	1	1584.07	.
225	483955	0	0.052894	.
189	465379	0	0	.
649	1091277	1	15.913	.
650	1091329	1	12.4744	.
628	967625	1	33.8299	.
556	520860	1	6.56236	.
629	967677	1	7.80348	.
632	1006388	1	0.0477182	.
35	1344	1	368.01	.
301	498822	1	319.002	.
916	4325887	0	2.17198	.
775	2237861	0	0.935578	.
774	2237845	0	0.250891	.
25	1050	1	32.2153	.
444	513194	1	73.3119	.
67	283727	0	3.62567	.
421	511050	1	2.71739	.
1009	6439003	1	28.3522	.
1008	6439002	1	15.3264	.
360	505379	0	87.8975	.
192	467769	0	11.8701	.
470	515139	0	112.209	.
453	514043	0	16.7008	.
92	366859	0	39.7157	.
1079	6798303	0	9.13966	.
1087	6820917	1	3.63641	.
1086	6820914	1	2.56871	.
1078	6798302	0	3.17769	.
522	518936	0	0	.
929	4520836	0	4.2388	.
459	514637	0	44.8059	.
139	441688	1	17.7655	.
368	505950	0	11.7596	.
396	509005	1	6.5388	.
1098	6842720	0	33.1846	.
1099	6842784	0	25.4722	.
973	5928389	0	0.185039	.
553	520617	1	14.8434	.
120	433153	1	68.7055	.
437	512451	1	45.3215	.
357	505214	0	41.5253	.
1168	7110139	1	1.43595	.
669	1192932	0	0	.
182	461769	0	2.27533	.
482	516041	0	27.2127	.
921	4394604	1	8.04495	.
670	1192940	0	0.552618	.
1131	6926069	1	3.39502	.
1122	6893350	1	3.07875	.
1130	6926068	0	1.65311	.
1123	6893351	0	19.167	.
209	477778	0	129.807	.
160	445106	0	89.9965	.
64	282147	0	60.1983	.
184	463069	0	38.0301	.
732	1773626	1	5.62149	.
819	2991640	0	2.95144	.
820	2991650	0	1.78516	.
733	1773636	1	6.40711	.
891	4035556	1	1.32489	.
892	4035637	1	0.850395	.
851	3587256	0	1.36051	.
852	3587337	0	3.85446	.
450	513484	1	26.3009	.
590	667382	1	21.8488	.
587	645813	1	17.117	.
596	717774	0	3.86881	.
215	481405	1	1.84552	.
141	442017	1	0.490121	.
140	441987	1	46.2749	.
21	940	1	101.634	.
591	667383	0	0.361693	.
946	5187332	1	4.88403	.
962	5707754	0	2.59773	.
418	510683	0	7.301	.
366	505795	1	139.137	.
185	463886	0	66.9724	.
51	1743	1	9.84726	.
9	545	0	31.3279	.
552	520611	0	170.751	.
559	521103	1	52.8812	.
1200	7167341	0	15.696	.
1199	7167339	1	23.6997	.
327	501463	1	45.2838	.
546	520176	1	244.738	.
1116	6880203	1	16.8945	.
1103	6859182	1	14.8935	.
1104	6859183	1	31.7152	.
1115	6880202	1	26.7152	.
108	419128	0	2.6973	.
107	389007	1	3.73966	.
483	516051	1	21.1908	.
870	3786239	0	0.470946	.
691	1391753	0	0	.
395	508868	0	16.9493	.
537	519704	0	203.179	.
145	442467	0	24.7019	.
893	4043508	1	0.278132	.
887	3997635	0	0.221845	.
886	3997632	1	9.04769	.
190	466215	1	87.7247	.
123	436957	1	48.9083	.
490	516351	0	21.7745	.
540	519884	1	1.24121	.
529	519300	0	38.5675	.
781	2290605	1	0.486899	.
764	2196226	0	1.06655	.
47	1619	1	63.1002	.
14	661	0	89.2394	.
300	498730	0	112.323	.
122	434361	0	0	.
1023	6541669	1	11.7152	.
806	2756848	1	11.041	.
40	1459	1	2.73942	.
1144	6991177	1	4.14905	.
1142	6989106	1	52.1221	.
1143	6991176	0	56.2212	.
1022	6541668	0	0	.
210	478278	0	147.238	.
384	507342	0	161.186	.
1004	6415853	0	23.9859	.
1003	6415852	0	15.1609	.
1192	7154514	1	0.00465381	.
39	1430	0	142.847	.
295	498327	0	166.392	.
451	513706	0	127.127	.
927	4504848	0	1.41484	.
933	4653259	0	24.2727	.
928	4504853	1	37.7063	.
932	4653255	1	43.0734	.
211	478646	1	183.518	.
48	1639	0	169.019	.
534	519604	0	17.8279	.
719	1601517	1	3.17131	.
351	504495	1	37.2327	.
196	469753	0	82.5503	.
206	476084	0	89.4523	.
572	522169	0	91.7186	.
794	2500664	0	1.562	.
1161	7071406	1	16.1023	.
1162	7071413	0	14.9518	.
158	445006	1	19.9713	.
349	504371	1	44.2833	.
274	495678	0	12.1589	.
134	440925	0	3.75983	.
267	493689	0	217.569	.
312	500534	0	105.65	.
344	503502	0	67.9653	.
299	498597	1	16.4833	.
423	511275	0	58.9074	.
186	464270	0	47.6588	.
83	300357	0	118.936	.
416	510678	0	12.0307	.
689	1338434	0	5.21396	.
639	1027822	1	0.233959	.
786	2372759	1	72.427	.
871	3794898	1	61.2795	.
785	2372698	0	70.5898	.
872	3794959	0	86.112	.
363	505536	1	67.5061	.
72	284698	1	11.514	.
172	446667	1	23.3599	.
304	498962	1	1.46138	.
313	500572	0	206.431	.
10	552	0	5.27958	.
807	2828913	1	1.86335	.
809	2832073	0	10.9852	.
810	2832078	1	9.49532	.
808	2828918	0	1.81277	.
1097	6839585	1	1.58354	.
1089	6821973	1	2.25612	.
1088	6821826	1	0.47851	.
518	518798	0	335.422	.
342	503477	1	176.141	.
550	520539	1	32.3721	.
951	5213104	1	7.47152	.
974	5928398	1	0.0053795	.
950	5213095	0	0.0206576	.
835	3193274	0	0	.
565	521643	0	0	.
1019	6506829	1	10.2635	.
1020	6507090	1	15.1081	.
272	495478	0	3.62594	.
1163	7095807	1	10.811	.
1164	7095819	1	17.9217	.
481	516038	0	1.07418	.
521	518922	1	9.29292	.
246	488631	1	23.6753	.
407	510272	0	87.165	.
94	370648	1	4.87895	.
255	492115	1	10.0371	.
690	1338435	1	1.01777	.
623	933874	1	0.913875	.
621	933867	1	0.845011	.
398	509191	0	7.82465	.
739	1806538	1	13.0492	.
463	514823	1	36.0636	.
740	1806541	1	33.45	.
178	450232	1	10.355	.
532	519556	0	24.1314	.
873	3796051	0	5.10281	.
874	3796052	0	1.34039	.
305	499606	1	6.65508	.
212	480564	0	26.5142	.
358	505304	1	13.1107	.
616	895116	1	12.4522	.
693	1403617	0	2.2965	.
603	758807	1	4.6272	.
602	758806	1	2.73747	.
600	758758	0	8.56458	.
1170	7119518	1	12.339	.
1172	7119790	0	1.29023	.
18	750	0	170.775	.
412	510574	1	352.709	.
324	501263	0	26.5168	.
476	515549	1	118.449	.
1223	7366723	0	0.106138	.
231	485066	1	62.7742	.
322	501054	1	24.8357	.
49	1662	1	14.666	.
1136	6964559	0	4.22776	.
1139	6979685	1	2.5208	.
1081	6798419	1	1.15721	.
1074	6785014	1	0.0199319	.
1080	6798373	0	1.84146	.
1075	6785015	0	2.71784	.
195	469726	1	5.18986	.
1040	6606043	0	2.2067	.
1171	7119786	1	62.4314	.
1169	7119514	1	59.8571	.
1032	6582413	0	1.19132	.
1031	6582411	1	5.04316	.
1034	6582427	1	2.53052	.
1033	6582424	1	8.16496	.
308	500229	1	7.12709	.
1215	7217432	0	22.7783	.
1217	7217459	0	117.037	.
340	503211	0	2.30267	.
1216	7217458	0	51.3376	.
167	446299	0	0.565355	.
17	713	1	24.6036	.
168	446338	1	11.6794	.
131	439991	1	3.23731	.
894	4043509	0	4.03308	.
496	517064	0	234.962	.
271	495424	1	190.577	.
101	375850	0	66.3499	.
60	275407	0	56.1014	.
354	505060	0	34.5442	.
334	501979	0	10.0361	.
447	513372	0	121.446	.
660	1146686	1	1.61694	.
657	1142934	0	0.55833	.
658	1142962	1	0.340904	.
659	1146658	1	1.03405	.
636	1011440	1	59.7733	.
618	903350	1	84.6044	.
619	903398	1	24.5825	.
1151	7039189	0	113.669	.
1150	7026433	0	110.326	.
1149	7026431	0	20.3188	.
1152	7039191	0	23.9963	.
63	281610	0	0.823295	.
954	5285274	1	9.52127	.
969	5746111	1	9.02995	.
38	1426	0	99.4046	.
955	5285275	0	2.84728	.
968	5746110	0	6.10314	.
204	475166	0	13.8034	.
222	483091	1	113.825	.
593	683324	1	5.8751	.
221	483034	1	41.4864	.
97	372554	1	34.0891	.
350	504373	1	5.09125	.
792	2481354	1	2.51096	.
383	507323	0	36.1825	.
793	2481355	1	33.2136	.
881	3896271	0	0.0270533	.
799	2669507	0	0.00681969	.
41	1489	0	43.1492	.
390	507723	1	1.46035	.
859	3666354	0	6.46301	.
232	485288	1	177.26	.
11	572	0	359.164	.
392	508059	0	13.6117	.
656	1140035	0	1.61561	.
743	1837259	1	8.18135	.
655	1140034	0	7.78721	.
744	1837261	0	0.708796	.
150	442599	0	0	.
1051	6639757	1	61.1862	.
1029	6556030	1	45.4975	.
1028	6555852	0	5.91494	.
356	505209	1	144.463	.
71	284299	1	110.538	.
1	352	1	428.925	.
843	3382158	0	4.16971	.
749	1937738	0	5.29215	.
500	517396	1	108.699	.
400	509499	0	20.5642	.
375	506716	1	5.05881	.
1052	6639936	0	2.06274	.
445	513221	1	18.0211	.
362	505497	0	45.9776	.
429	511626	0	41.9811	.
345	503768	1	17.2893	.
253	492035	1	24.7494	.
323	501115	0	13.1936	.
998	6362518	0	18.0558	.
1000	6387559	0	25.1797	.
999	6387549	0	25.3536	.
4	459	1	8.36356	.
798	2629948	1	0.00648318	.
