# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	583	(Number of contigs in the input cluster)
#	N_contigs_used	583	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
570	7210805	0	8.57158	.
572	7210834	1	20.8826	.
571	7210817	1	20.9581	.
244	514874	1	332.583	.
210	509206	0	142.472	.
557	7177424	0	34.1128	.
558	7177427	0	3.3028	.
164	500449	1	38.8753	.
207	508819	0	109.994	.
92	446407	1	52.8011	.
231	512626	0	51.549	.
62	432934	0	8.74261	.
217	510046	0	86.0543	.
190	505794	0	6.6938	.
175	503105	0	6.91727	.
400	2745089	0	2.91321	.
401	2745091	1	9.08943	.
453	3930835	1	20.6842	.
404	2772429	0	9.22418	.
403	2753799	0	7.34232	.
257	516860	1	80.9047	.
129	490246	1	22.9298	.
82	443190	1	13.2817	.
166	500492	0	45.4132	.
98	469398	0	0	.
445	3538098	1	4.36244	.
413	3015049	1	1.03029	.
110	481625	0	0.100938	.
446	3538099	1	1.04209	.
545	7128267	1	21.5386	.
543	7128263	0	34.0649	.
542	7128262	0	12.0694	.
2	456	1	1106.33	.
1	421	0	322.888	.
553	7169129	1	8.04535	.
142	495178	0	29.8763	.
144	495447	1	4.02237	.
309	772575	0	6.58386	.
66	438301	0	8.97307	.
153	497970	1	141.659	.
77	441884	0	6.55609	.
108	479305	1	149.117	.
239	514191	1	415.478	.
83	443320	1	46.2105	.
270	518596	1	69.9763	.
416	3052382	1	5.30395	.
335	1288255	1	5.17933	.
523	6805050	1	1.86436	.
528	6827413	1	9.31004	.
88	445926	1	23.7681	.
334	1288254	0	10.1002	.
417	3052383	0	1.06869	.
258	517248	0	13.3101	.
134	492032	0	24.6185	.
555	7177404	1	22.8438	.
556	7177405	1	70.0654	.
5	767	0	314.049	.
26	270088	0	4.63314	.
407	2971980	1	3.0297	.
147	496335	0	8.90898	.
8	874	1	77.802	.
494	6410623	1	3.75442	.
493	6410622	1	23.1946	.
275	519305	0	6.2389	.
429	3203242	0	3.97411	.
285	520631	0	47.2968	.
174	502818	1	77.6717	.
197	507611	0	217.518	.
467	4511309	1	17.2397	.
433	3332000	1	2.75804	.
432	3331947	0	4.92246	.
468	4511362	0	4.10133	.
461	4213032	0	0	.
491	6400935	1	30.517	.
505	6502714	0	15.6777	.
506	6502808	0	32.614	.
492	6400943	1	56.4887	.
132	491246	0	28.424	.
11	923	0	73.7485	.
73	441417	1	21.915	.
99	469426	1	18.5358	.
373	2051146	0	4.34503	.
384	2217774	0	2.10891	.
186	505393	1	85.417	.
263	517764	0	117.728	.
260	517463	1	39.3649	.
229	512351	1	17.0572	.
156	498260	0	14.3275	.
65	437803	1	41.4534	.
68	440630	0	5.1888	.
345	1621136	0	49.8267	.
6	793	1	112.609	.
365	1974771	1	19.2101	.
366	1974775	1	38.3876	.
154	498052	0	0	.
541	7116490	1	9.88028	.
250	515813	1	19.9385	.
191	505838	0	65.9394	.
150	497525	0	1.57436	.
169	502054	1	54.1159	.
485	5996846	1	1.26881	.
484	5996811	0	3.00797	.
539	7110140	0	0.575443	.
202	508339	1	3.21943	.
109	481582	0	0.281865	.
199	507737	0	38.078	.
438	3428365	1	14.9922	.
434	3344657	1	6.4731	.
152	497962	1	72.6767	.
21	1691	1	467.599	.
399	2727848	1	1.80194	.
398	2727824	1	5.59638	.
313	791394	1	0.728566	.
330	1242157	0	1.9259	.
397	2660938	1	18.0141	.
246	515522	1	468.198	.
7	842	1	483.532	.
79	442116	0	2.71842	.
170	502154	0	40.8071	.
340	1477339	1	18.4774	.
338	1464877	0	3.48247	.
276	519387	0	63.2095	.
211	509436	0	250.255	.
273	519005	1	8.54237	.
37	286209	1	6.17922	.
259	517250	0	29.218	.
424	3126592	1	11.0695	.
355	1859033	0	11.7938	.
354	1859014	0	10.3184	.
425	3126611	1	12.833	.
104	475261	0	0	.
517	6750739	1	1.82757	.
522	6786282	1	1.73492	.
554	7170604	0	85.8024	.
266	518206	1	62.2999	.
518	6750806	0	3.38018	.
13	1018	0	61.7417	.
515	6689995	1	0.0393638	.
294	652388	1	19.002	.
16	1233	1	28.2336	.
295	652389	1	0.728018	.
116	483355	0	0	.
317	809527	0	3.56157	.
314	809483	0	2.22145	.
56	377401	0	35.4849	.
226	512134	1	229.376	.
495	6437401	1	3.2056	.
63	433448	0	0.074808	.
496	6437403	1	1.82107	.
12	1008	1	318.765	.
17	1270	1	722.581	.
184	505146	1	16.0392	.
242	514739	1	6.0096	.
389	2331332	1	0.459532	.
297	670451	0	10.8174	.
296	670391	0	11.153	.
179	504306	0	66.1017	.
114	482923	0	100.142	.
249	515718	1	65.8683	.
238	514085	0	53.3587	.
14	1112	0	3.46723	.
95	462517	1	1.21301	.
409	2997614	0	2.66459	.
500	6438992	1	47.6412	.
499	6438991	0	59.9768	.
408	2997613	0	3.25347	.
497	6438959	1	0.152846	.
410	2997648	1	17.665	.
64	436425	0	31.858	.
130	491018	1	128.608	.
538	7097973	0	1.85944	.
535	7058894	1	1.63525	.
333	1283935	0	0	.
44	316923	0	1.16953	.
72	441122	0	0.85833	.
15	1228	0	7.14862	.
230	512621	0	163.012	.
225	512008	1	62.536	.
546	7134102	1	12.4416	.
426	3197894	1	63.0654	.
