# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	1660	(Number of contigs in the input cluster)
#	N_contigs_used	1660	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
404	496243	0	1.47473	.
444	501745	1	37.551	.
370	491652	0	64.7946	.
628	514523	0	3.36897	.
1121	2400966	1	21.5105	.
1120	2400909	1	20.958	.
2	340	1	65.3153	.
679	516807	1	11.6814	.
275	470955	1	43.8519	.
245	460059	1	170.055	.
639	515034	1	156.87	.
616	513783	1	2.60588	.
508	506441	1	31.2518	.
719	518743	1	29.5565	.
1039	1967355	1	6.01425	.
1050	1991669	1	1.24278	.
1051	1991683	1	5.81066	.
1038	1967341	1	6.80253	.
531	507518	0	6.63901	.
494	505508	1	29.6496	.
165	435970	0	12.2528	.
148	376701	0	19.7043	.
590	512211	1	264.481	.
923	1170264	0	1.3153	.
1136	2532352	0	0.879874	.
924	1170319	0	0.771955	.
1137	2532407	1	1.60364	.
1354	5891868	0	23.6969	.
559	509888	1	265.803	.
447	501879	0	51.7992	.
1540	7071407	0	0	.
1083	2138298	0	9.35668	.
1105	2279968	1	5.02922	.
747	519733	1	12.5079	.
1103	2279948	0	14.0224	.
1082	2138278	1	0.837892	.
221	446291	1	82.1644	.
198	442260	1	96.0853	.
784	521972	0	52.9658	.
899	1006622	1	5.38938	.
880	901334	0	16.3632	.
879	901327	0	7.01088	.
898	1006615	0	1.77854	.
65	1357	0	45.4015	.
310	481923	0	63.7603	.
785	522071	1	144.797	.
1489	6818219	1	2.06536	.
1490	6818220	0	10.5721	.
1499	6926339	1	0.00842095	.
4	404	1	8.42798	.
497	505610	1	54.7288	.
503	506312	0	53.7181	.
578	511593	1	32.7103	.
337	486343	0	46.9591	.
876	860472	0	56.4471	.
865	839250	0	26.7997	.
864	839248	1	5.99232	.
1463	6694371	1	13.2586	.
1462	6694370	1	16.4949	.
760	520229	1	38.1746	.
1444	6536333	0	0.421288	.
546	508780	1	113.782	.
194	441905	1	42.7832	.
1591	7154394	1	64.707	.
1592	7154395	1	41.4525	.
1360	6017117	1	1.17395	.
551	509273	0	45.2737	.
566	510333	1	46.116	.
1536	7037255	1	653.573	.
1537	7037256	1	727.373	.
409	497053	1	57.1124	.
261	469611	0	12.4118	.
434	500009	1	142.211	.
814	675385	1	56.4426	.
813	675384	1	0.278621	.
1538	7049776	1	1.9728	.
1026	1891649	1	5.94801	.
1174	2906507	0	2.31077	.
1176	2906511	0	4.83795	.
630	514592	0	160.386	.
215	446185	0	151.654	.
1459	6674430	1	16.5807	.
1456	6652870	0	6.2606	.
1457	6652872	0	20.5002	.
1460	6674432	1	6.79545	.
1152	2669492	1	4.79636	.
1155	2669497	0	0.0861344	.
1153	2669493	1	2.20099	.
1596	7156533	0	3.88181	.
1579	7133026	1	10.3284	.
1595	7156530	0	17.3501	.
1580	7133030	1	2.70276	.
610	513474	1	80.7344	.
222	446310	1	97.3154	.
659	515948	1	603.9	.
676	516691	0	619.732	.
1168	2808706	0	0.346059	.
1089	2141905	0	1.61887	.
1088	2141902	1	2.97741	.
445	501823	1	29.0763	.
62	1333	0	501.516	.
805	634915	0	7.98056	.
768	520796	1	0.294867	.
806	634916	0	5.85663	.
652	515502	0	0	.
109	284926	1	4.88052	.
730	519241	1	53.5991	.
653	515511	1	84.3144	.
681	516830	0	60.7445	.
1378	6238102	1	0.508789	.
388	493755	0	0.513239	.
1380	6245896	0	0.887434	.
526	507361	0	40.5886	.
362	490875	0	84.5978	.
348	486931	1	102.097	.
427	498635	0	131.614	.
1182	3094723	1	8.90369	.
21	647	0	222.689	.
892	967712	0	13.4431	.
149	377354	0	5.15852	.
893	967713	0	4.57287	.
171	438068	1	0.961412	.
47	1130	1	92.6061	.
579	511699	1	124.704	.
1172	2846765	0	0.0124545	.
1220	3772881	1	4.41229	.
1219	3772873	1	23.1719	.
114	285742	1	24.3054	.
331	484738	0	9.5293	.
877	874945	1	5.09236	.
995	1610408	1	3.03062	.
678	516706	0	419.541	.
238	451606	1	338.853	.
1190	3188174	0	7.82533	.
1192	3188217	0	6.70807	.
25	701	0	5338.33	.
58	1260	0	560.1	.
530	507502	1	0.868201	.
973	1464858	0	4.63547	.
975	1477322	0	0.038503	.
976	1477323	0	3.63065	.
974	1464859	0	1.12318	.
1517	6990146	0	34.1418	.
1518	6990147	0	22.0651	.
585	511947	0	39.5667	.
302	481139	1	3.04849	.
993	1607182	1	38.2999	.
994	1607205	1	3.22286	.
840	731139	0	5.74728	.
839	731116	0	1.69488	.
1583	7139039	1	2.5513	.
1582	7138985	0	1.58059	.
431	498974	0	2.13218	.
197	442108	0	72.9826	.
450	502185	1	121.12	.
650	515420	0	35.1572	.
1524	7012099	1	11.3917	.
1523	7012098	1	7.77824	.
448	501998	0	35.9638	.
486	504647	0	3.30177	.
686	517160	1	61.9117	.
158	431797	0	20.2548	.
379	492163	1	97.8108	.
428	498693	0	103.493	.
765	520404	1	92.7719	.
132	365218	1	5.86137	.
771	521090	1	31.7343	.
1521	7002387	0	0.35623	.
1408	6363256	0	0.855601	.
1407	6363255	1	2.56528	.
1522	7002426	1	2.50238	.
1240	4039569	1	0.678101	.
1237	3994796	1	1.73439	.
933	1209054	1	10.7773	.
901	1018973	1	6.35762	.
900	1018972	1	5.08802	.
573	511065	0	0.118848	.
934	1209055	1	5.82287	.
1608	7178090	1	1.01433	.
344	486706	0	8.09774	.
822	714565	1	10.0519	.
657	515710	0	2.55532	.
823	714569	1	26.9809	.
437	500578	1	105.719	.
581	511763	0	128.726	.
38	995	1	172.388	.
875	850802	0	4.66733	.
873	847960	1	4.74006	.
800	607044	0	0	.
464	503263	0	39.923	.
27	728	0	87.5541	.
1651	7392787	0	0.900476	.
1649	7391773	1	5.86336	.
1648	7391767	1	4.68288	.
1650	7392781	0	0.88683	.
64	1350	0	1140.11	.
60	1277	0	769.145	.
1194	3205846	1	12.3221	.
1361	6044364	0	25.4732	.
298	479986	0	0.460366	.
386	493697	1	9.40084	.
715	518688	0	15.3742	.
1589	7145285	1	2.41178	.
1590	7145287	1	0.680166	.
824	714589	0	0.734918	.
708	518306	0	48.4706	.
174	438896	1	43.9461	.
1278	4657436	0	0.263501	.
11	520	0	1536.48	.
70	1411	0	2521.12	.
1122	2429543	0	11.1808	.
1090	2157861	0	0	.
1100	2274364	0	9.49197	.
571	510996	1	27.5776	.
397	495521	0	44.7192	.
555	509525	0	76.5157	.
862	787683	0	12.1469	.
1629	7207681	0	53.6863	.
1628	7207680	0	52.8792	.
861	787682	0	9.86989	.
523	507118	0	0.63919	.
920	1125274	0	21.3522	.
542	508014	1	8.46533	.
919	1125232	0	8.86057	.
101	282005	1	12.9176	.
232	448677	1	19.1943	.
763	520334	0	131.04	.
326	483517	1	141.553	.
1346	5690244	1	19.7139	.
1318	5095581	1	8.10387	.
1347	5690245	0	7.62713	.
1317	5095580	0	17.5321	.
332	485227	1	68.2977	.
810	649147	1	59.1768	.
809	649145	1	11.891	.
5	423	1	2.93507	.
1006	1674199	1	2.12352	.
1005	1674168	1	9.1887	.
1045	1984108	0	7.40234	.
1047	1984140	0	2.72761	.
345	486867	0	118.608	.
774	521327	0	93.2324	.
1251	4262433	1	33.8964	.
1123	2452115	1	34.031	.
1252	4262434	0	0.141622	.
414	497487	1	1.81529	.
595	512603	0	35.289	.
703	517915	0	398.992	.
1259	4429516	1	7.31931	.
970	1463063	1	3.17648	.
969	1463042	1	15.9209	.
1260	4429537	1	18.6889	.
716	518701	0	126.999	.
516	506861	0	228.304	.
543	508193	0	111.344	.
1297	4805397	1	18.4073	.
1289	4724446	1	15.364	.
1290	4724447	0	1.29986	.
1296	4805396	1	0.490286	.
1505	6950983	1	0.280653	.
1504	6950955	0	0.965858	.
1503	6939339	0	9.86611	.
351	487739	1	1033.37	.
512	506706	1	62.0087	.
30	758	0	1180.69	.
403	496186	0	2.21836	.
759	520205	1	86.3147	.
1269	4544280	0	5.58486	.
1200	3412426	1	10.4896	.
1268	4544240	0	10.3589	.
1201	3412427	0	4.37874	.
738	519464	1	17.2791	.
188	441313	1	9.36453	.
1494	6873412	0	0.960469	.
6	475	0	77.6836	.
